Word,manual_modality
sit,Multimodal
sit,Multimodal
sit,Multimodal
sit,Multimodal
sitting,Multimodal
sitting,Multimodal
sling,Multimodal
stand,Multimodal
standing,Multimodal
standing,Multimodal
steer,Multimodal
steps,Multimodal
stick,Multimodal
sting,Multimodal
stood,Multimodal
sweep,Multimodal
temperature,Multimodal
thanks,Multimodal
thin,Multimodal
tick,Multimodal
timer,Multimodal
tiny,Multimodal
tiny,Multimodal
tissue,Multimodal
vet,Multimodal
visit,Multimodal
ask,Multimodal
ask,Multimodal
blow,Multimodal
catch,Multimodal
catch,Multimodal
catching,Multimodal
change,Multimodal
charm,Multimodal
dove,Multimodal
downstairs,Multimodal
drop,Multimodal
dude,Multimodal
dude,Multimodal
exercise,Multimodal
fill,Multimodal
giant,Multimodal
guy,Multimodal
hair,Multimodal
handle,Multimodal
hang,Multimodal
hang,Multimodal
hard,Multimodal
raised,Multimodal
ran,Multimodal
register,Multimodal
risky,Multimodal
room,Multimodal
room,Multimodal
ruin,Multimodal
run,Multimodal
shirt,Multimodal
shopping,Multimodal
tow,Multimodal
treat,Multimodal
truck,Multimodal
turn,Multimodal
turn,Multimodal
baked,Multimodal
point,Multimodal
octopus,Multimodal
smell,Olfactory
smell,Olfactory
smelly,Olfactory
trash,Olfactory
day,Visual
day,Visual
day,Visual
day,Visual
day,Visual
day,Visual
dawn,Visual
dawn,Visual
notice,Visual
read,Visual
word,Visual
night,Visual
night,Visual
pretty,Visual
show,Visual
show,Visual
show,Visual
cute,Visual
picture,Visual
pictures,Visual
watch,Visual
watch,Visual
watch,Visual
watching,Visual
color,Visual
drawn,Visual
dark,Visual
bright,Visual
goldfish,Visual
glasses,Visual
glowing,Visual
glowing,Visual
golden,Visual
paint,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
see,Visual
seeing,Visual
seen,Visual
seen,Visual
sign,Visual
sky,Visual
smile,Visual
sun,Visual
video,Visual
white,Visual
window,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
look,Visual
looking,Visual
looking,Visual
looking,Visual
looking,Visual
looks,Visual
looks,Visual
looks,Visual
looks,Visual
looks,Visual
blue,Visual
blue,Visual
blue,Visual
blue,Visual
