"","begintime_msec","endtime_msec","duration_msec","context","sampling_type","on_off","code","code_num","vcm","xds","lex","mwu","is_silent","PI","inq","utt","Description","File","File Path","speaker","utterance","VIHI_ID","group"
"3687","46317632",46323352,5720,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","N",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","lets <clap, clap> [=! claps] let's clap Miles, clap, yay!","VI_005_411.eaf","VI"
"3688","46327060",46330236,3176,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","my little bunny snuggled down for a nap.","VI_005_411.eaf","VI"
"3689","46333520",46336808,3288,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","my little bunny I love you.","VI_005_411.eaf","VI"
"3690","46337692",46340032,2340,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","my little bunny, peekaboo!","VI_005_411.eaf","VI"
"3691","46340176",46340656,480,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","U",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","&=laughs.","VI_005_411.eaf","VI"
"3692","46342108",46343348,1240,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","who is that?","VI_005_411.eaf","VI"
"3693","46343492",46345472,1980,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","X","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","is that Miles in there?","VI_005_411.eaf","VI"
"3694","46345472",46347600,2128,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","X","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","are you smiling at Miles?","VI_005_411.eaf","VI"
"3695","46348728",46350264,1536,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","oh my goodness!","VI_005_411.eaf","VI"
"3696","46350264",46351972,1708,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","I",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","look at that handsome baby!","VI_005_411.eaf","VI"
"3697","46352456",46352796,340,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","O","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","what?","VI_005_411.eaf","VI"
"3698","46355540",46358108,2568,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","um no, I mean he had a snack.","VI_005_411.eaf","VI"
"3699","46359384",46364192,4808,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","where I gave him um- I made these muffins today with broccoli and ham-.","VI_005_411.eaf","VI"
"3700","46366240",46367652,1412,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","XA","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","um, yeah.","VI_005_411.eaf","VI"
"3701","46369372",46370276,904,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","I don't love <em> [: them].","VI_005_411.eaf","VI"
"3702","46372708",46375204,2496,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","um, I don't know, he woulnd't even try <em> [: them].","VI_005_411.eaf","VI"
"3703","46375992",46376352,360,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","so-.","VI_005_411.eaf","VI"
"3704","46379236",46382804,3568,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","I made an omelette earlier today for him and he- and he loved that.","VI_005_411.eaf","VI"
"3705","49205464",49207844,2380,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","enjoy our, congratulations Christopher.","VI_005_411.eaf","VI"
"3706","49208948",49209860,912,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","enjoy.","VI_005_411.eaf","VI"
"3707","49216228",49217636,1408,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","R","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","three four five!","VI_005_411.eaf","VI"
"3708","49226392",49228552,2160,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","R","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","one two three four five!","VI_005_411.eaf","VI"
"3709","49239408",49240004,596,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","O","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","dishes are done.","VI_005_411.eaf","VI"
"3710","49241576",49242436,860,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","O","U",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","xxx.","VI_005_411.eaf","VI"
"3711","49246846",49249240,2394,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","R","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","one- four five!","VI_005_411.eaf","VI"
"3712","49251576",49255332,3756,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","O","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","alright Honey, I'm gonna set the timer for fifteen minutes and then I'll take him to bed.","VI_005_411.eaf","VI"
"3713","49256528",49257068,540,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","O","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","okay?","VI_005_411.eaf","VI"
"3714","49292772",49295540,2768,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","O","N",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","um when I go take him to bed, you should go ahead and hop in the shower.","VI_005_411.eaf","VI"
"3715","49296976",49298944,1968,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","X","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","by the time I get him to sleep hopefully you'll be done.","VI_005_411.eaf","VI"
"3716","49316372",49317160,788,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","X","Q",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","how does it look?","VI_005_411.eaf","VI"
"3717","52555000",52556618,1618,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<that's where> [=! sings].","VI_005_411.eaf","VI"
"3718","52557362",52558988,1626,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<you'll> [=! sings].","VI_005_411.eaf","VI"
"3719","52559227",52560755,1528,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<find> [=! sings].","VI_005_411.eaf","VI"
"3720","52561946",52564740,2794,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<me> [=! sings].","VI_005_411.eaf","VI"
"3721","52565676",52572796,7120,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<do do do do do do do> [=! sings].","VI_005_411.eaf","VI"
"3722","52573635",52579180,5545,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<do do do do do do do> [=! sings].","VI_005_411.eaf","VI"
"3723","52580819",52586448,5629,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<do do do do> [=! sings].","VI_005_411.eaf","VI"
"3724","52587120",52590236,3116,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<do do do do> [=! sings].","VI_005_411.eaf","VI"
"3725","52590909",52594908,3999,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<do do do do do> [=! sings].","VI_005_411.eaf","VI"
"3726","52597064",52601868,4804,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<someday I'll wish upon a star> [=! sings].","VI_005_411.eaf","VI"
"3727","52602681",52606972,4291,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<and wake up where the clouds are far> [=! sings].","VI_005_411.eaf","VI"
"3728","52607619",52614392,6773,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<behind me> [=! sings].","VI_005_411.eaf","VI"
"3729","52615150",52617292,2142,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<where troubles melt> [=! sings].","VI_005_411.eaf","VI"
"3730","52618289",52619785,1496,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<like lemon drops> [=! sings].","VI_005_411.eaf","VI"
"3731","52620727",52623420,2693,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<away above> [=! sings].","VI_005_411.eaf","VI"
"3732","52623899",52627712,3813,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<the chimney tops that's where> [=! sings].","VI_005_411.eaf","VI"
"3733","52628197",52629638,1441,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<you'll> [=! sings].","VI_005_411.eaf","VI"
"3734","52629909",52631300,1391,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<find> [=! sings].","VI_005_411.eaf","VI"
"3735","52632051",52637660,5609,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<me somewhere> [=! sings].","VI_005_411.eaf","VI"
"3736","52638295",52643908,5613,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<over the rainbow> [=! sings].","VI_005_411.eaf","VI"
"3737","52645348",52649164,3816,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<skies are blue> [=! sings].","VI_005_411.eaf","VI"
"3738","52650506",52653668,3162,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<and the> [=! sings].","VI_005_411.eaf","VI"
"3739","52654364",52658952,4588,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<dreams that you dare to dream> [=! sings].","VI_005_411.eaf","VI"
"3740","52659769",52665052,5283,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<really do come true> [=! sings].","VI_005_411.eaf","VI"
"3741","52666348",52670320,3972,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<if happy little bluebirds fly> [=! sings].","VI_005_411.eaf","VI"
"3742","52671452",52676124,4672,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","B","D",NA,"VI_005_411.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_005/VI_005_411/VI_005_411.eaf","FA1","<above the rainbow why oh why> [=! sings].","VI_005_411.eaf","VI"
"3743","3038334",3039530,1196,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3744","3039917",3042156,2239,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3745","3042478",3044156,1678,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3746","3044404",3046139,1735,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3747","3046821",3047995,1174,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3748","3048600",3049721,1121,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3749","3050071",3050713,642,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3750","3052304",3052865,561,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3751","3053134",3054818,1684,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3752","3055330",3057813,2483,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3753","3058757",3059664,907,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3754","3059852",3060707,855,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3755","3061456",3062152,696,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3756","3062295",3063351,1056,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3757","3063591",3065387,1796,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3758","3065734",3067547,1813,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3759","3067760",3069117,1357,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3760","3069232",3070631,1399,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3761","3070783",3073104,2321,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3762","3074104",3075510,1406,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3763","3076645",3077773,1128,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3764","3078219",3079531,1312,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3765","3079795",3081465,1670,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3766","3082080",3083430,1350,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3767","3084023",3085031,1008,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3768","3086270",3088400,2130,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3769","3089326",3091018,1692,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3770","3091526",3092078,552,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3771","3096918",3098671,1753,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3772","3099041",3100633,1592,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3773","3101977",3103385,1408,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3774","3104385",3105707,1322,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3775","3106032",3106578,546,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3776","3106626",3108294,1668,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3777","3108730",3109937,1207,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3778","3109989",3112119,2130,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
"3779","3113304",3114151,847,NA,NA,NA,NA,NA,"N","","0",NA,NA,"","","",NA,"VI_007_204.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/VI/VI_007/VI_007_204/VI_007_204.eaf","CHI","0","VI_007_204.eaf","VI"
